Order ID,Order Date,Item Name,Quantity,Product Price,Total products
25510,01/08/2019 18:29,Lamb Biryani,3,9.95,3
25510,01/08/2019 18:29,King Prawn Biryani,1,12.95,3
25509,01/08/2019 18:22,Garlic Naan,1,2.95,4
25509,01/08/2019 18:22,Chicken Tikka Jalfrezi,1,8.95,4
25509,01/08/2019 18:22,Lamb Tikka Karahi,1,9.95,4
25509,01/08/2019 18:22,Mixed Raita,1,2.95,4
25508,01/08/2019 18:04,Plain Papadum,2,0.8,4
25508,01/08/2019 18:04,Vegetable Biryani,1,9.95,4
25508,01/08/2019 18:04,Plain Rice,1,2.95,4
25508,01/08/2019 18:04,Bottle Diet Coke,1,2.95,4
25507,01/08/2019 18:00,Plain Papadum,2,0.8,13
25507,01/08/2019 18:00,Mango Chutney,2,0.5,13
25507,01/08/2019 18:00,Red Sauce,2,0.5,13
25507,01/08/2019 18:00,Mint Sauce,2,0.5,13
25507,01/08/2019 18:00,Chicken Tikka (Main),1,8.95,13
25507,01/08/2019 18:00,Chicken Tikka Jalfrezi,1,8.95,13
25507,01/08/2019 18:00,Chana Masala,1,5.95,13
25507,01/08/2019 18:00,Naan,1,2.5,13
25507,01/08/2019 18:00,Peshwari Naan,1,2.95,13
25507,01/08/2019 18:00,Special Fried Rice,1,3.95,13
25507,01/08/2019 18:00,COBRA ( LARGE ),1,5.5,13
25507,01/08/2019 18:00,Vindaloo - Chicken Tikka,1,8.95,13
25507,01/08/2019 18:00,Lime Pickle,1,0.5,13
25506,01/08/2019 18:00,Mango Chutney,1,0.5,6
25506,01/08/2019 18:00,Plain Papadum,2,0.8,6
25506,01/08/2019 18:00,Curry - Chicken Tikka,1,8.95,6
25506,01/08/2019 18:00,Chicken Tikka Jalfrezi,1,8.95,6
25506,01/08/2019 18:00,Chapati,1,1.95,6
25506,01/08/2019 18:00,Tandoori Roti,1,2.5,6
25505,01/08/2019 17:56,Tandoori Mixed Grill,2,11.95,6
25505,01/08/2019 17:56,Chana Chaat,1,4.95,6
25505,01/08/2019 17:56,Dhansak - Chicken,1,8.95,6
25505,01/08/2019 17:56,Mushroom Rice,1,3.95,6
25505,01/08/2019 17:56,Garlic Naan,1,2.95,6
25505,01/08/2019 17:56,Naan,1,2.5,6
25504,31/07/2019 22:44,Mix Starter,1,5.95,6
25504,31/07/2019 22:44,Plain Papadum,1,0.8,6
25504,31/07/2019 22:44,Mango Chutney,1,0.5,6
25504,31/07/2019 22:44,Bhuna - Chicken,1,8.95,6
25504,31/07/2019 22:44,Chicken Tikka Biryani,1,10.95,6
25504,31/07/2019 22:44,Saag Paneer,1,5.95,6
25503,31/07/2019 21:14,Pathia - Chicken,1,8.95,1
25502,31/07/2019 21:03,Chicken Rezala,1,8.95,4
25502,31/07/2019 21:03,Bombay Aloo,1,5.95,4
25502,31/07/2019 21:03,Tandoori Roti,2,2.5,4
25502,31/07/2019 21:03,Mint Sauce,1,0.5,4
25501,31/07/2019 18:36,Chicken Tikka Jalfrezi,1,8.95,5
25501,31/07/2019 18:36,Chicken Balti,1,9.95,5
25501,31/07/2019 18:36,Saag Dall,1,5.95,5
25501,31/07/2019 18:36,Tandoori Roti,1,2.5,5
25501,31/07/2019 18:36,Chapati,1,1.95,5
25500,31/07/2019 18:18,Chana Chaat,1,4.95,3
25500,31/07/2019 18:18,Tandoori Chicken Masala,1,9.95,3
25500,31/07/2019 18:18,Methi - Chicken Tikka,1,8.95,3
25499,31/07/2019 17:57,Vindaloo - Chicken,1,7.95,8
25499,31/07/2019 17:57,Korma - Chicken,1,8.95,8
25499,31/07/2019 17:57,Peshwari Naan,1,2.95,8
25499,31/07/2019 17:57,Garlic Naan,2,2.95,8
25499,31/07/2019 17:57,French Fries,1,3.95,8
25499,31/07/2019 17:57,Tandoori Chicken (Main),1,8.95,8
25499,31/07/2019 17:57,Vegetable Curry,1,5.95,8
25499,31/07/2019 17:57,COBRA ( LARGE ),1,5.5,8
25498,30/07/2019 21:23,Plain Papadum,1,0.8,9
25498,30/07/2019 21:23,Onion Chutney,1,0.5,9
25498,30/07/2019 21:23,Red Sauce,1,0.5,9
25498,30/07/2019 21:23,Vindaloo - Chicken,1,7.95,9
25498,30/07/2019 21:23,Vindaloo Sauce,1,3.95,9
25498,30/07/2019 21:23,Vegetable Rice,1,3.95,9
25498,30/07/2019 21:23,Chapati,2,1.95,9
25498,30/07/2019 21:23,Aloo Gobi,1,5.95,9
25498,30/07/2019 21:23,Egg Paratha,1,3.95,9
25497,30/07/2019 20:08,Vegetable Samosa,1,3.95,6
25497,30/07/2019 20:08,Chicken Chaat,1,4.95,6
25497,30/07/2019 20:08,Chicken Tikka Masala,1,8.95,6
25497,30/07/2019 20:08,Keema Naan,1,2.95,6
25497,30/07/2019 20:08,Pilau Rice,1,2.95,6
25497,30/07/2019 20:08,Sheek Kebab,1,4.95,6
25496,30/07/2019 20:01,Plain Papadum,2,0.8,4
25496,30/07/2019 20:01,Butter Chicken,1,8.95,4
25496,30/07/2019 20:01,Pilau Rice,1,2.95,4
25496,30/07/2019 20:01,Naan,1,2.5,4
25495,30/07/2019 19:55,Lamb Balti,2,9.95,3
25495,30/07/2019 19:55,Keema Naan,1,2.95,3
25495,30/07/2019 19:55,Naan,2,2.5,3
25494,30/07/2019 19:45,Curry - Lamb,1,7.95,5
25494,30/07/2019 19:45,Korma - Chicken,2,8.95,5
25494,30/07/2019 19:45,Chapati,1,1.95,5
25494,30/07/2019 19:45,Garlic Naan,3,2.95,5
25494,30/07/2019 19:45,Plain Rice,1,2.95,5
25493,30/07/2019 19:37,Onion Chutney,2,0.5,6
25493,30/07/2019 19:37,Mint Sauce,1,0.5,6
25472,29/07/2019 17:36,Mango Chutney,1,0.5,11
25472,29/07/2019 17:36,Onion Chutney,1,0.5,11
25472,29/07/2019 17:36,Mint Sauce,3,0.5,11
25470,28/07/2019 20:54,Mint Sauce,1,0.5,3
25469,28/07/2019 20:44,Mango Chutney,1,0.5,10
25469,28/07/2019 20:44,Mint Sauce,1,0.5,10
25465,28/07/2019 19:46,Mango Chutney,1,0.5,9
25460,28/07/2019 18:36,Mint Sauce,1,0.5,7
25459,28/07/2019 18:20,Mango Chutney,1,0.5,12
25459,28/07/2019 18:20,Red Sauce,1,0.5,12
25455,28/07/2019 17:42,Mango Chutney,1,0.5,6
25454,28/07/2019 17:37,Mango Chutney,1,0.5,9
25454,28/07/2019 17:37,Red Sauce,1,0.5,9
25452,28/07/2019 17:32,Red Sauce,2,0.5,10
25452,28/07/2019 17:32,Onion Chutney,2,0.5,10
25451,28/07/2019 17:27,Onion Chutney,1,0.5,7
25450,28/07/2019 16:39,Mint Sauce,2,0.5,7
25448,27/07/2019 22:50,Onion Chutney,1,0.5,8
25448,27/07/2019 22:50,Red Sauce,1,0.5,8
25447,27/07/2019 22:35,Mango Chutney,2,0.5,7
25447,27/07/2019 22:35,Mint Sauce,1,0.5,7
25447,27/07/2019 22:35,Red Sauce,1,0.5,7
25445,27/07/2019 21:16,Mint Sauce,1,0.5,12
25445,27/07/2019 21:16,Mango Chutney,1,0.5,12
25444,27/07/2019 21:02,Lime Pickle,1,0.5,5
25444,27/07/2019 21:02,Mint Sauce,1,0.5,5
25442,27/07/2019 20:19,Mango Chutney,1,0.5,6
25441,27/07/2019 20:17,Onion Chutney,2,0.5,9
25441,27/07/2019 20:17,Mint Sauce,1,0.5,9
25441,27/07/2019 20:17,Red Sauce,1,0.5,9
25440,27/07/2019 20:14,Mango Chutney,1,0.5,8
25440,27/07/2019 20:14,Mint Sauce,5,0.5,8
25437,27/07/2019 19:34,Mango Chutney,1,0.5,8
25437,27/07/2019 19:34,Onion Chutney,1,0.5,8
25433,27/07/2019 19:11,Onion Chutney,1,0.5,10
25426,27/07/2019 18:54,Mango Chutney,2,0.5,6
25425,27/07/2019 18:53,Mint Sauce,1,0.5,10
25423,27/07/2019 18:52,Mango Chutney,1,0.5,5
25412,27/07/2019 17:41,Mango Chutney,1,0.5,8
25410,27/07/2019 17:32,Red Sauce,1,0.5,10
25410,27/07/2019 17:32,Mint Sauce,1,0.5,10
25410,27/07/2019 17:32,Onion Chutney,1,0.5,10
25408,27/07/2019 16:22,Onion Chutney,1,0.5,5
25405,26/07/2019 21:19,Mango Chutney,1,0.5,6
25403,26/07/2019 20:51,Onion Chutney,1,0.5,7
25403,26/07/2019 20:51,Red Sauce,1,0.5,7
25385,26/07/2019 18:08,Mango Chutney,2,0.5,11
25379,26/07/2019 16:31,Mango Chutney,1,0.5,8
25374,25/07/2019 20:00,Red Sauce,2,0.5,11
25374,25/07/2019 20:00,Mango Chutney,1,0.5,11
25371,25/07/2019 19:38,Onion Chutney,2,0.5,6
25370,25/07/2019 19:03,Mango Chutney,1,0.5,10
25370,25/07/2019 19:03,Red Sauce,1,0.5,10
25370,25/07/2019 19:03,Lime Pickle,1,0.5,10
25369,25/07/2019 18:56,Red Sauce,1,0.5,5
25364,25/07/2019 18:32,Red Sauce,2,0.5,9
25357,24/07/2019 20:35,Mint Sauce,1,0.5,11
25357,24/07/2019 20:35,Red Sauce,1,0.5,11
25356,24/07/2019 19:52,Mint Sauce,1,0.5,6
25350,24/07/2019 16:27,Mango Chutney,1,0.5,10
25349,23/07/2019 22:56,Mango Chutney,1,0.5,12
25349,23/07/2019 22:56,Onion Chutney,1,0.5,12
25344,23/07/2019 21:52,Red Sauce,1,0.5,6
25342,23/07/2019 20:36,Mint Sauce,1,0.5,9
25335,22/07/2019 20:11,Mint Sauce,1,0.5,3
25332,22/07/2019 19:43,Red Sauce,2,0.5,10
25332,22/07/2019 19:43,Mango Chutney,1,0.5,10
25331,22/07/2019 19:42,Red Sauce,2,0.5,10
25331,22/07/2019 19:42,Mango Chutney,1,0.5,10
25329,22/07/2019 19:30,Onion Chutney,2,0.5,6
25326,21/07/2019 20:04,Mint Sauce,1,0.5,10
25325,21/07/2019 19:50,Mango Chutney,1,0.5,8
25325,21/07/2019 19:50,Mint Sauce,1,0.5,8
25325,21/07/2019 19:50,Lime Pickle,1,0.5,8
25322,21/07/2019 19:03,Red Sauce,2,0.5,9
25307,20/07/2019 20:38,Mint Sauce,1,0.5,5
25306,20/07/2019 20:13,Mango Chutney,1,0.5,9
25306,20/07/2019 20:13,Onion Chutney,1,0.5,9
25305,20/07/2019 20:09,Mint Sauce,1,0.5,4
25300,20/07/2019 19:26,Mint Sauce,1,0.5,9
25300,20/07/2019 19:26,Mango Chutney,1,0.5,9
25299,20/07/2019 19:25,Mango Chutney,1,0.5,8
25299,20/07/2019 19:25,Onion Chutney,1,0.5,8
25296,20/07/2019 19:10,Mango Chutney,1,0.5,8
25296,20/07/2019 19:10,Onion Chutney,1,0.5,8
25293,20/07/2019 18:53,Mint Sauce,1,0.5,8
25292,20/07/2019 18:51,Red Sauce,2,0.5,9
25291,20/07/2019 18:47,Mango Chutney,2,0.5,7
25288,20/07/2019 18:34,Onion Chutney,1,0.5,6
25287,20/07/2019 18:28,Mint Sauce,1,0.5,8
25286,20/07/2019 18:25,Mango Chutney,1,0.5,5
25282,20/07/2019 17:57,Mango Chutney,4,0.5,9
25281,20/07/2019 17:56,Red Sauce,1,0.5,6
25281,20/07/2019 17:56,Mint Sauce,1,0.5,6
25278,20/07/2019 16:51,Onion Chutney,1,0.5,5
25276,19/07/2019 21:04,Onion Chutney,1,0.5,7
25275,19/07/2019 20:49,Mango Chutney,1,0.5,10
25275,19/07/2019 20:49,Onion Chutney,1,0.5,10
25274,19/07/2019 20:35,Onion Chutney,1,0.5,7
25274,19/07/2019 20:35,Mint Sauce,1,0.5,7
25271,19/07/2019 20:21,Onion Chutney,1,0.5,5
25268,19/07/2019 19:54,Onion Chutney,1,0.5,6
25268,19/07/2019 19:54,Mint Sauce,1,0.5,6
25262,19/07/2019 19:01,Red Sauce,1,0.5,8
25262,19/07/2019 19:01,Mango Chutney,1,0.5,8
25261,19/07/2019 18:58,Mango Chutney,1,0.5,7
25260,19/07/2019 18:57,Mango Chutney,3,0.5,9
25258,19/07/2019 18:55,Mango Chutney,1,0.5,8
25258,19/07/2019 18:55,Red Sauce,1,0.5,8
25254,19/07/2019 18:45,Mango Chutney,1,0.5,5
25252,19/07/2019 18:24,Mango Chutney,1,0.5,9
25252,19/07/2019 18:24,Red Sauce,1,0.5,9
25249,19/07/2019 17:41,Red Sauce,1,0.5,10
25249,19/07/2019 17:41,Onion Chutney,1,0.5,10
25247,19/07/2019 17:35,Mango Chutney,1,0.5,6
25246,19/07/2019 17:33,Mint Sauce,1,0.5,7
25244,18/07/2019 20:23,Mango Chutney,2,0.5,9
25240,18/07/2019 19:02,Mango Chutney,1,0.5,6
25238,18/07/2019 18:57,Mango Chutney,1,0.5,8
25234,18/07/2019 18:27,Mint Sauce,1,0.5,11
25234,18/07/2019 18:27,Red Sauce,1,0.5,11
25233,18/07/2019 18:08,Mango Chutney,1,0.5,11
25229,18/07/2019 16:50,Mint Sauce,2,0.5,7
25224,17/07/2019 20:51,Lime Pickle,1,0.5,8
25224,17/07/2019 20:51,Mint Sauce,1,0.5,8
25222,17/07/2019 19:29,Mint Sauce,1,0.5,6
25221,17/07/2019 18:35,Onion Chutney,2,0.5,12
25220,17/07/2019 18:24,Mango Chutney,1,0.5,9
25211,16/07/2019 19:32,Onion Chutney,1,0.5,6
25211,16/07/2019 19:32,Mint Sauce,1,0.5,6
25210,16/07/2019 18:44,Red Sauce,1,0.5,8
25210,16/07/2019 18:44,Mint Sauce,1,0.5,8
25206,16/07/2019 18:09,Onion Chutney,1,0.5,13
25206,16/07/2019 18:09,Mint Sauce,1,0.5,13
25204,16/07/2019 17:17,Mango Chutney,1,0.5,6
25200,15/07/2019 19:59,Onion Chutney,1,0.5,6
25194,15/07/2019 18:01,Mango Chutney,1,0.5,6
25194,15/07/2019 18:01,Lime Pickle,1,0.5,6
25191,14/07/2019 21:57,Lime Pickle,1,0.5,4
25190,14/07/2019 21:54,Mango Chutney,1,0.5,5
25187,14/07/2019 20:48,Mint Sauce,1,0.5,8
25186,14/07/2019 20:21,Mint Sauce,1,0.5,6
25186,14/07/2019 20:21,Onion Chutney,1,0.5,6
25183,14/07/2019 19:22,Onion Chutney,1,0.5,7
25181,14/07/2019 19:10,Onion Chutney,2,0.5,6
25181,14/07/2019 19:10,Mint Sauce,1,0.5,6
25179,14/07/2019 18:29,Mango Chutney,1,0.5,7
25179,14/07/2019 18:29,Onion Chutney,1,0.5,7
25179,14/07/2019 18:29,Mint Sauce,1,0.5,7
25179,14/07/2019 18:29,Red Sauce,1,0.5,7
25178,14/07/2019 18:20,Red Sauce,2,0.5,10
25175,14/07/2019 17:46,Mint Sauce,1,0.5,10
25174,14/07/2019 17:44,Mint Sauce,1,0.5,5
25174,14/07/2019 17:44,Onion Chutney,1,0.5,5
25173,13/07/2019 22:29,Mint Sauce,1,0.5,4
25167,13/07/2019 19:52,Mango Chutney,1,0.5,7
25167,13/07/2019 19:52,Onion Chutney,1,0.5,7
25165,13/07/2019 19:51,Mango Chutney,1,0.5,6
25164,13/07/2019 19:51,Mint Sauce,1,0.5,7
25159,13/07/2019 19:18,Mint Sauce,1,0.5,9
25156,13/07/2019 18:21,Mango Chutney,1,0.5,5
25153,13/07/2019 18:07,Onion Chutney,1,0.5,7
25153,13/07/2019 18:07,Mint Sauce,1,0.5,7
25151,13/07/2019 17:55,Mango Chutney,1,0.5,4
25149,13/07/2019 17:44,Mint Sauce,1,0.5,4
25148,13/07/2019 17:40,Mint Sauce,2,0.5,9
25148,13/07/2019 17:40,Lime Pickle,1,0.5,9
25148,13/07/2019 17:40,Mango Chutney,1,0.5,9
25143,13/07/2019 16:47,Onion Chutney,1,0.5,5
25139,12/07/2019 21:46,Onion Chutney,1,0.5,6
25137,12/07/2019 20:57,Mango Chutney,1,0.5,10
25135,12/07/2019 20:43,Mint Sauce,1,0.5,10
25135,12/07/2019 20:43,Mango Chutney,1,0.5,10
25135,12/07/2019 20:43,Onion Chutney,1,0.5,10
25134,12/07/2019 20:39,Mint Sauce,1,0.5,10
25134,12/07/2019 20:39,Mango Chutney,1,0.5,10
25134,12/07/2019 20:39,Onion Chutney,1,0.5,10
25131,12/07/2019 19:58,Mango Chutney,1,0.5,5
25131,12/07/2019 19:58,Mint Sauce,1,0.5,5
25130,12/07/2019 19:46,Mango Chutney,1,0.5,8
25127,12/07/2019 19:15,Onion Chutney,2,0.5,6
25125,12/07/2019 18:44,Onion Chutney,1,0.5,11
25125,12/07/2019 18:44,Red Sauce,1,0.5,11
25125,12/07/2019 18:44,Mango Chutney,1,0.5,11
25117,12/07/2019 16:37,Mango Chutney,1,0.5,6
25111,11/07/2019 19:51,Mint Sauce,1,0.5,11
25111,11/07/2019 19:51,Red Sauce,1,0.5,11
25110,11/07/2019 19:48,Mango Chutney,1,0.5,12
25110,11/07/2019 19:48,Mint Sauce,1,0.5,12
25110,11/07/2019 19:48,Lime Pickle,1,0.5,12
25107,11/07/2019 19:29,Onion Chutney,2,0.5,6
25107,11/07/2019 19:29,Mint Sauce,1,0.5,6
25106,11/07/2019 19:10,Mint Sauce,1,0.5,13
25106,11/07/2019 19:10,Red Sauce,1,0.5,13
25104,11/07/2019 18:49,Red Sauce,1,0.5,6
25099,11/07/2019 12:09,Mango Chutney,1,0.5,7
25097,10/07/2019 20:37,Mango Chutney,1,0.5,4
25094,10/07/2019 19:27,Mint Sauce,1,0.5,7
25092,10/07/2019 18:46,Mango Chutney,1,0.5,6
25089,10/07/2019 18:13,Onion Chutney,1,0.5,8
25089,10/07/2019 18:13,Mint Sauce,1,0.5,8
25087,10/07/2019 18:03,Mango Chutney,1,0.5,5
25079,09/07/2019 19:10,Mint Sauce,2,0.5,7
25079,09/07/2019 19:10,Onion Chutney,1,0.5,7
25079,09/07/2019 19:10,Mango Chutney,1,0.5,7
25076,09/07/2019 18:15,Onion Chutney,1,0.5,6
25075,09/07/2019 18:04,Mango Chutney,1,0.5,8
25075,09/07/2019 18:04,Mint Sauce,1,0.5,8
25073,09/07/2019 16:45,Lime Pickle,1,0.5,11
25073,09/07/2019 16:45,Red Sauce,1,0.5,11
25073,09/07/2019 16:45,Mango Chutney,1,0.5,11
25073,09/07/2019 16:45,Onion Chutney,1,0.5,11
25071,08/07/2019 22:00,Mango Chutney,1,0.5,6
25067,08/07/2019 19:17,Mint Sauce,1,0.5,3
25061,07/07/2019 20:52,Mango Chutney,2,0.5,8
25061,07/07/2019 20:52,Red Sauce,1,0.5,8
25056,07/07/2019 19:40,Mint Sauce,1,0.5,7
25055,07/07/2019 19:36,Red Sauce,1,0.5,8
25055,07/07/2019 19:36,Onion Chutney,1,0.5,8
25045,07/07/2019 17:43,Mint Sauce,1,0.5,6
25044,07/07/2019 15:45,Mint Sauce,1,0.5,5
25042,06/07/2019 21:16,Mango Chutney,2,0.5,5
25041,06/07/2019 20:31,Onion Chutney,2,0.5,5
25041,06/07/2019 20:31,Mint Sauce,1,0.5,5
25038,06/07/2019 20:24,Mango Chutney,1,0.5,8
25038,06/07/2019 20:24,Mint Sauce,1,0.5,8
25038,06/07/2019 20:24,Red Sauce,1,0.5,8
25037,06/07/2019 19:55,Mango Chutney,1,0.5,6
25032,06/07/2019 19:20,Mango Chutney,1,0.5,8
25032,06/07/2019 19:20,Onion Chutney,1,0.5,8
25029,06/07/2019 19:05,Red Sauce,2,0.5,9
25027,06/07/2019 19:00,Red Sauce,1,0.5,7
25026,06/07/2019 18:58,Mint Sauce,1,0.5,8
25020,06/07/2019 18:35,Mango Chutney,1,0.5,5
25019,06/07/2019 18:28,Onion Chutney,1,0.5,7
25019,06/07/2019 18:28,Mint Sauce,1,0.5,7
25018,06/07/2019 18:26,Mango Chutney,1,0.5,13
25018,06/07/2019 18:26,Mint Sauce,1,0.5,13
25018,06/07/2019 18:26,Red Sauce,1,0.5,13
25016,06/07/2019 18:22,Mango Chutney,1,0.5,10
25016,06/07/2019 18:22,Mint Sauce,1,0.5,10
25014,06/07/2019 18:05,Mango Chutney,1,0.5,10
25013,06/07/2019 18:03,Red Sauce,2,0.5,6
25008,06/07/2019 17:19,Mango Chutney,1,0.5,9
25008,06/07/2019 17:19,Lime Pickle,1,0.5,9
25007,06/07/2019 17:18,Mango Chutney,1,0.5,7
25007,06/07/2019 17:18,Red Sauce,1,0.5,7
25003,05/07/2019 21:20,Onion Chutney,2,0.5,6
24998,05/07/2019 20:08,Mint Sauce,2,0.5,13
24998,05/07/2019 20:08,Mango Chutney,2,0.5,13
24998,05/07/2019 20:08,Lime Pickle,2,0.5,13
24998,05/07/2019 20:08,Onion Chutney,2,0.5,13
24996,05/07/2019 20:02,Onion Chutney,2,0.5,7
24989,05/07/2019 18:48,Mango Chutney,1,0.5,9
24989,05/07/2019 18:48,Onion Chutney,1,0.5,9
24989,05/07/2019 18:48,Mint Sauce,2,0.5,9
24988,05/07/2019 18:44,Red Sauce,1,0.5,5
24986,05/07/2019 18:23,Mango Chutney,2,0.5,9
24981,05/07/2019 17:21,Mint Sauce,1,0.5,6
24978,05/07/2019 16:33,Mint Sauce,2,0.5,6
24974,04/07/2019 20:48,Mint Sauce,1,0.5,7
24974,04/07/2019 20:48,Red Sauce,1,0.5,7
24972,04/07/2019 20:28,Mango Chutney,1,0.5,8
24966,04/07/2019 19:18,Mango Chutney,1,0.5,7
24965,04/07/2019 19:05,Mango Chutney,1,0.5,8
24965,04/07/2019 19:05,Mint Sauce,5,0.5,8
24964,04/07/2019 18:57,Mint Sauce,1,0.5,11
24962,04/07/2019 18:50,Mango Chutney,1,0.5,7
24960,04/07/2019 18:32,Mint Sauce,2,0.5,12
24960,04/07/2019 18:32,Red Sauce,2,0.5,12
24946,03/07/2019 18:22,Lime Pickle,1,0.5,4
24939,02/07/2019 22:06,Mint Sauce,1,0.5,5
24939,02/07/2019 22:06,Onion Chutney,1,0.5,5
24933,02/07/2019 19:18,Mint Sauce,1,0.5,5
24926,02/07/2019 18:10,Onion Chutney,2,0.5,13
24926,02/07/2019 18:10,Mint Sauce,1,0.5,13
24926,02/07/2019 18:10,Red Sauce,1,0.5,13
24918,01/07/2019 19:50,Mint Sauce,1,0.5,10
24918,01/07/2019 19:50,Red Sauce,1,0.5,10
24913,01/07/2019 19:23,Mint Sauce,1,0.5,5
24910,01/07/2019 18:00,Red Sauce,1,0.5,7
24906,30/06/2019 21:19,Onion Chutney,1,0.5,13
24906,30/06/2019 21:19,Red Sauce,1,0.5,13
24906,30/06/2019 21:19,Mango Chutney,1,0.5,13
24905,30/06/2019 21:06,Mango Chutney,1,0.5,10
24905,30/06/2019 21:06,Mint Sauce,1,0.5,10
24904,30/06/2019 20:39,Onion Chutney,1,0.5,5
24900,30/06/2019 20:03,Mango Chutney,1,0.5,7
24899,30/06/2019 19:32,Onion Chutney,1,0.5,10
24899,30/06/2019 19:32,Red Sauce,1,0.5,10
24897,30/06/2019 18:58,Mango Chutney,1,0.5,8
24883,29/06/2019 21:11,Mint Sauce,2,0.5,12
24883,29/06/2019 21:11,Mango Chutney,1,0.5,12
24880,29/06/2019 20:11,Mango Chutney,1,0.5,5
24877,29/06/2019 19:35,Mint Sauce,1,0.5,8
24876,29/06/2019 19:31,Mango Chutney,1,0.5,8
24876,29/06/2019 19:31,Onion Chutney,1,0.5,8
24875,29/06/2019 19:28,Mango Chutney,1,0.5,4
24873,29/06/2019 18:59,Onion Chutney,1,0.5,6
24871,29/06/2019 18:47,Mango Chutney,1,0.5,8
24870,29/06/2019 18:47,Mango Chutney,1,0.5,5
24869,29/06/2019 18:35,Mango Chutney,1,0.5,9
24867,29/06/2019 18:06,Mint Sauce,2,0.5,8
24862,29/06/2019 17:28,Mango Chutney,1,0.5,7
24862,29/06/2019 17:28,Red Sauce,1,0.5,7
24860,29/06/2019 16:38,Onion Chutney,1,0.5,6
24841,28/06/2019 20:30,Onion Chutney,2,0.5,8
24841,28/06/2019 20:30,Mint Sauce,3,0.5,8
24841,28/06/2019 20:30,Red Sauce,1,0.5,8
24836,28/06/2019 19:58,Mango Chutney,1,0.5,9
24836,28/06/2019 19:58,Onion Chutney,2,0.5,9
24836,28/06/2019 19:58,Mint Sauce,1,0.5,9
24834,28/06/2019 19:39,Mango Chutney,1,0.5,14
24834,28/06/2019 19:39,Onion Chutney,1,0.5,14
24834,28/06/2019 19:39,Red Sauce,1,0.5,14
24830,28/06/2019 19:27,Mango Chutney,1,0.5,12
24830,28/06/2019 19:27,Lime Pickle,1,0.5,12
24829,28/06/2019 19:16,Mango Chutney,1,0.5,12
24829,28/06/2019 19:16,Mint Sauce,1,0.5,12
24824,28/06/2019 18:55,Mango Chutney,1,0.5,11
24824,28/06/2019 18:55,Mint Sauce,1,0.5,11
24824,28/06/2019 18:55,Onion Chutney,1,0.5,11
24822,28/06/2019 18:47,Mint Sauce,1,0.5,7
24822,28/06/2019 18:47,Red Sauce,1,0.5,7
24820,28/06/2019 18:43,Mango Chutney,2,0.5,10
24820,28/06/2019 18:43,Mint Sauce,1,0.5,10
24816,28/06/2019 17:44,Mint Sauce,1,0.5,5
24816,28/06/2019 17:44,Onion Chutney,1,0.5,5
24813,28/06/2019 17:32,Onion Chutney,2,0.5,10
24813,28/06/2019 17:32,Red Sauce,3,0.5,10
24805,27/06/2019 20:18,Mint Sauce,1,0.5,5
24803,27/06/2019 19:00,Mango Chutney,1,0.5,10
24800,27/06/2019 18:08,Mango Chutney,1,0.5,7
24796,26/06/2019 20:42,Mango Chutney,1,0.5,7
24796,26/06/2019 20:42,Mint Sauce,1,0.5,7
24792,26/06/2019 19:53,Mango Chutney,1,0.5,10
24792,26/06/2019 19:53,Onion Chutney,1,0.5,10
24786,26/06/2019 18:29,Red Sauce,1,0.5,7
24781,26/06/2019 16:52,Mango Chutney,1,0.5,8
24781,26/06/2019 16:52,Lime Pickle,1,0.5,8
24779,25/06/2019 19:24,Red Sauce,1,0.5,7
24779,25/06/2019 19:24,Mint Sauce,1,0.5,7
24777,25/06/2019 17:56,Onion Chutney,1,0.5,9
24777,25/06/2019 17:56,Mint Sauce,1,0.5,9
24768,23/06/2019 22:06,Mango Chutney,1,0.5,4
24763,23/06/2019 19:07,Mint Sauce,1,0.5,7
24763,23/06/2019 19:07,Onion Chutney,1,0.5,7
24761,23/06/2019 18:45,Red Sauce,1,0.5,8
24761,23/06/2019 18:45,Mango Chutney,1,0.5,8
24761,23/06/2019 18:45,Onion Chutney,1,0.5,8
24761,23/06/2019 18:45,Lime Pickle,1,0.5,8
24758,23/06/2019 18:23,Mango Chutney,1,0.5,12
24758,23/06/2019 18:23,Onion Chutney,1,0.5,12
24758,23/06/2019 18:23,Mint Sauce,1,0.5,12
24758,23/06/2019 18:23,Red Sauce,1,0.5,12
24756,23/06/2019 18:14,Mint Sauce,1,0.5,7
24753,23/06/2019 17:42,Mango Chutney,1,0.5,7
24753,23/06/2019 17:42,Onion Chutney,1,0.5,7
24752,23/06/2019 17:35,Mango Chutney,1,0.5,7
24752,23/06/2019 17:35,Red Sauce,1,0.5,7
24750,23/06/2019 17:30,Mango Chutney,1,0.5,8
24749,23/06/2019 17:07,Onion Chutney,1,0.5,5
24749,23/06/2019 17:07,Mint Sauce,1,0.5,5
24748,23/06/2019 16:17,Mint Sauce,1,0.5,5
24745,22/06/2019 20:17,Mango Chutney,1,0.5,6
24741,22/06/2019 19:27,Onion Chutney,2,0.5,13
24741,22/06/2019 19:27,Mint Sauce,1,0.5,13
24741,22/06/2019 19:27,Red Sauce,2,0.5,13
24740,22/06/2019 19:25,Mint Sauce,1,0.5,6
24738,22/06/2019 19:17,Mango Chutney,1,0.5,8
24738,22/06/2019 19:17,Onion Chutney,1,0.5,8
24737,22/06/2019 19:04,Mint Sauce,1,0.5,8
24731,22/06/2019 18:21,Onion Chutney,2,0.5,6
